nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude
     12806, 8.484606323E+02, 8.332075806E+02, 4.489669418E+01, 1.360887766E+00
     12807, 9.649904175E+02, 8.014145508E+02, 4.490234756E+01, 2.623656988E+00
     12808, 9.654104614E+02, 8.012999878E+02, 4.495331955E+01, 2.693460464E+00
     12809, 8.512995605E+02, 8.324329224E+02, 4.498389053E+01, 6.269167066E-01
     12810, 7.814835815E+02, 8.514809570E+02, 4.498648834E+01, 0.000000000E+00
     12811, 1.193560303E+03, 7.390535889E+02, 4.499007416E+01, 4.134122431E-01
     12812, 7.815095215E+02, 8.514738770E+02, 4.499450302E+01, 1.081265882E-02
     12813, 7.814835815E+02, 8.514808960E+02, 4.499764252E+01, 0.000000000E+00
     12814, 1.281698608E+03, 7.150067749E+02, 4.500595856E+01, 1.425175309E+00
     12815, 1.167662354E+03, 7.461193237E+02, 4.502410126E+01, 3.486669362E-01
     12816, 8.480350952E+02, 8.333236694E+02, 4.503218460E+01, 1.390689254E+00
     12817, 7.116305542E+02, 8.705390015E+02, 4.503636932E+01, 2.264952898E+00
     12818, 7.590362549E+02, 8.576052856E+02, 4.505311584E+01, 3.261003494E-01
     12819, 7.573234253E+02, 8.580725708E+02, 4.506062698E+01, 3.267559409E-01
     12820, 7.149994507E+02, 8.696198730E+02, 4.506282806E+01, 0.000000000E+00
     12821, 7.149061890E+02, 8.696453247E+02, 4.506409073E+01, 7.550792396E-02
     12822, 1.232474609E+03, 7.284366455E+02, 4.506511688E+01, 2.266469479E+00
     12823, 7.602745361E+02, 8.572673950E+02, 4.506542206E+01, 3.160486221E-01
     12824, 1.201323730E+03, 7.369354858E+02, 4.508256149E+01, 3.098978996E-01
     12825, 7.149994507E+02, 8.696198120E+02, 4.508669281E+01, 0.000000000E+00
     12826, 1.634112549E+03, 6.188572998E+02, 4.509720230E+01, 3.267416239E+00
     12827, 7.356405640E+02, 8.639882202E+02, 4.509939957E+01, 1.091814280E+00
     12828, 1.049407104E+03, 7.783831177E+02, 4.511888885E+01, 6.487262845E-01
     12829, 1.014144592E+03, 7.880038452E+02, 4.511920547E+01, 3.209297955E-01
     12830, 9.701715088E+02, 8.000010376E+02, 4.513330078E+01, 3.317689896E+00
     12831, 9.657333374E+02, 8.012119141E+02, 4.514120102E+01, 2.741174221E+00
     12832, 8.484521484E+02, 8.332098389E+02, 4.514313126E+01, 1.378946781E+00
     12833, 8.364223022E+02, 8.364918823E+02, 4.514413834E+01, 1.755099535E+00
     12834, 7.632047119E+02, 8.564679565E+02, 4.515513611E+01, 1.631785184E-01
     12835, 7.359514771E+02, 8.639034424E+02, 4.515713882E+01, 1.117249608E+00
     12836, 9.898222656E+02, 7.946397095E+02, 4.515981293E+01, 3.584809780E+00
     12837, 7.600267334E+02, 8.573350220E+02, 4.521126938E+01, 3.256111741E-01
     12838, 9.156849976E+02, 8.148666382E+02, 4.521157837E+01, 1.071084976E+00
     12839, 9.824129639E+02, 7.966611328E+02, 4.521482086E+01, 3.547010422E+00
     12840, 1.451733276E+03, 6.686160889E+02, 4.522068024E+01, 3.132263660E+00
     12841, 6.127501221E+02, 8.975166016E+02, 4.523122406E+01, 2.628887415E+00
     12842, 1.178302246E+03, 7.432164917E+02, 4.524179840E+01, 5.260606408E-01
     12843, 9.034077148E+02, 8.182161865E+02, 4.524954605E+01, 6.460915208E-01
     12844, 1.316860718E+03, 7.054133911E+02, 4.526253510E+01, 3.269679785E+00
     12845, 1.216494751E+03, 7.327963257E+02, 4.526811600E+01, 1.584359050E+00
     12846, 8.489330444E+02, 8.330786743E+02, 4.527558899E+01, 1.351507545E+00
     12847, 1.134013306E+03, 7.552999268E+02, 4.527843475E+01, 1.042126417E+00
     12848, 7.357883911E+02, 8.639478760E+02, 4.527857590E+01, 1.114916205E+00
     12849, 7.124945679E+02, 8.703032837E+02, 4.528462982E+01, 2.312820435E+00
     12850, 7.575588379E+02, 8.580083618E+02, 4.529357147E+01, 3.173658848E-01
     12851, 1.171164795E+03, 7.451637573E+02, 4.532923889E+01, 2.483854890E-01
     12852, 2.998250122E+02, 9.828922119E+02, 4.533406067E+01, 3.035974979E+00
     12853, 1.271192871E+03, 7.178730469E+02, 4.534178162E+01, 1.683881283E+00
     12854, 9.606179199E+02, 8.026075439E+02, 4.534848404E+01, 1.875803471E+00
     12855, 7.953645020E+02, 8.476937866E+02, 4.534955597E+01, 3.595767498E+00
     12856, 7.358845215E+02, 8.639216919E+02, 4.536531067E+01, 1.123209715E+00
     12857, 1.284277649E+02, 1.029654785E+03, 4.539117813E+01, 3.037625313E+00
     12858, 7.908159180E+02, 8.489347534E+02, 4.539612961E+01, 3.214265823E+00
     12859, 9.461856079E+02, 8.065451050E+02, 4.539848709E+01, 9.704171419E-01
     12860, 8.266776733E+02, 8.391505737E+02, 4.540182495E+01, 2.346215248E+00
     12861, 6.972539063E+02, 8.744613647E+02, 4.540292740E+01, 1.174979448E+00
     12862, 1.197672363E+03, 7.379317017E+02, 4.540460968E+01, 3.298920393E-01
     12863, 1.732653687E+03, 5.919723511E+02, 4.540731430E+01, 3.191013098E+00
     12864, 1.199418213E+03, 7.374553833E+02, 4.541609573E+01, 2.151894569E-01
     12865, 7.356405640E+02, 8.639882202E+02, 4.542429352E+01, 1.110024691E+00
     12866, 7.607157593E+02, 8.571470337E+02, 4.546779633E+01, 3.342226148E-01
     12867, 8.881432495E+02, 8.223808594E+02, 4.548411179E+01, 2.010485977E-01
     12868, 9.057704468E+02, 8.175715942E+02, 4.549156570E+01, 7.533220053E-01
     12869, 1.169939453E+03, 7.454981079E+02, 4.550385666E+01, 2.875815928E-01
     12870, 1.216219116E+03, 7.328715210E+02, 4.551523972E+01, 1.454395294E+00
     12871, 6.624238892E+02, 8.839640503E+02, 4.551578903E+01, 2.713643551E+00
     12872, 1.118228760E+03, 7.596063843E+02, 4.553345490E+01, 1.343660593E+00
     12873, 9.274825439E+02, 8.116478882E+02, 4.555536270E+01, 1.070265174E+00
     12874, 8.887947388E+02, 8.222031250E+02, 4.556584549E+01, 2.713847160E-01
     12875, 1.124553223E+03, 7.578808594E+02, 4.557311249E+01, 1.789505959E+00
     12876, 9.907855835E+02, 7.943768921E+02, 4.557530594E+01, 3.610281944E+00
     12877, 9.170393677E+02, 8.144971313E+02, 4.557817459E+01, 1.136943579E+00
     12878, 9.991320190E+02, 7.920996094E+02, 4.558647919E+01, 3.140776634E+00
     12879, 7.456035156E+02, 8.612700195E+02, 4.559065247E+01, 8.793062568E-01
     12880, 7.567541504E+02, 8.582278442E+02, 4.560089874E+01, 3.741932511E-01
     12881, 1.318142334E+03, 7.050637207E+02, 4.561219025E+01, 3.264304876E+00
     12882, 8.150516357E+02, 8.423224487E+02, 4.562898254E+01, 3.170216084E+00
     12883, 1.164578491E+03, 7.469606934E+02, 4.563611603E+01, 0.000000000E+00
     12884, 1.635046143E+03, 6.186025391E+02, 4.563909531E+01, 3.268912077E+00
     12885, 1.001934631E+03, 7.913350220E+02, 4.567070007E+01, 2.340410471E+00
     12886, 1.217000732E+03, 7.326582642E+02, 4.567423630E+01, 1.722886324E+00
     12887, 1.183302368E+03, 7.418522949E+02, 4.567631531E+01, 6.665574908E-01
     12888, 7.844334717E+02, 8.506760864E+02, 4.567871857E+01, 1.434647560E+00
     12889, 1.233736084E+03, 7.280925293E+02, 4.568400574E+01, 2.103828669E+00
     12890, 6.956463013E+02, 8.748999634E+02, 4.569482803E+01, 1.408647776E+00
     12891, 1.634413452E+03, 6.187752075E+02, 4.569949341E+01, 3.270461798E+00
     12892, 8.930238647E+02, 8.210493164E+02, 4.570111847E+01, 3.069725037E-01
     12893, 1.027411743E+03, 7.843840942E+02, 4.570448685E+01, 6.317713261E-01
     12894, 9.845133667E+02, 7.960880127E+02, 4.574820328E+01, 3.547747135E+00
     12895, 1.318932739E+03, 7.048480835E+02, 4.575820160E+01, 3.261683464E+00
     12896, 1.168406738E+03, 7.459162598E+02, 4.576849365E+01, 3.262354136E-01
     12897, 9.776635132E+02, 7.979569092E+02, 4.577010345E+01, 3.545029402E+00
     12898, 1.202538208E+03, 7.366041870E+02, 4.577768326E+01, 1.430544704E-01
     12899, 9.178132935E+02, 8.142859497E+02, 4.578766632E+01, 1.149504542E+00
     12900, 1.051376221E+03, 7.778458862E+02, 4.579007721E+01, 7.786905766E-01
     12901, 7.400383301E+02, 8.627883911E+02, 4.579412460E+01, 1.284136295E+00
     12902, 7.337220459E+02, 8.645117188E+02, 4.580388260E+01, 9.683704376E-01
     12903, 1.634093506E+03, 6.188625488E+02, 4.582044983E+01, 3.270701647E+00
     12904, 7.883487549E+02, 8.496078491E+02, 4.582940674E+01, 2.948885202E+00
     12905, 1.278965820E+03, 7.157523804E+02, 4.584136963E+01, 1.539317846E+00
     12906, 1.731023804E+03, 5.924169922E+02, 4.585382843E+01, 3.194729328E+00
     12907, 1.282991089E+03, 7.146541748E+02, 4.585511398E+01, 1.570580482E+00
     12908, 1.184722168E+03, 7.414649658E+02, 4.585658646E+01, 6.531409025E-01
     12909, 7.314716797E+02, 8.651256104E+02, 4.586307144E+01, 1.543433517E-01
     12910, 8.507594604E+02, 8.325803223E+02, 4.586355972E+01, 1.239678860E+00
     12911, 1.189935059E+03, 7.400426636E+02, 4.586939240E+01, 5.017070174E-01
     12912, 7.536855469E+02, 8.590650635E+02, 4.587870789E+01, 5.162840486E-01
     12913, 7.310865479E+02, 8.652307739E+02, 4.589913177E+01, 0.000000000E+00
     12914, 7.623428345E+02, 8.567031250E+02, 4.590673065E+01, 2.399162352E-01
     12915, 8.886184692E+02, 8.222511597E+02, 4.590824127E+01, 2.599196434E-01
     12916, 8.919777832E+02, 8.213346558E+02, 4.591991043E+01, 3.253600299E-01
     12917, 8.885632935E+02, 8.222662354E+02, 4.592106628E+01, 2.517765760E-01
     12918, 9.749761963E+02, 7.986901245E+02, 4.593037033E+01, 3.524734020E+00
     12919, 8.885937500E+02, 8.222579346E+02, 4.593759537E+01, 2.583024800E-01
     12920, 8.521037598E+02, 8.322134399E+02, 4.594075012E+01, 0.000000000E+00
     12921, 1.203352539E+03, 7.363819580E+02, 4.594820786E+01, 0.000000000E+00
     12922, 1.171715698E+03, 7.450134888E+02, 4.595999527E+01, 2.593353391E-01
     12923, 8.886190796E+02, 8.222510376E+02, 4.596604538E+01, 2.582786679E-01
     12924, 9.406069946E+02, 8.080671387E+02, 4.596884918E+01, 9.410979152E-01
     12925, 8.885633545E+02, 8.222662354E+02, 4.597547913E+01, 2.517821789E-01
     12926, 8.445748291E+02, 8.342676392E+02, 4.597655487E+01, 1.656370401E+00
     12927, 1.134964233E+03, 7.550404663E+02, 4.597669601E+01, 8.661214709E-01
     12928, 1.007496582E+03, 7.898175049E+02, 4.597842026E+01, 9.219992757E-01
     12929, 1.137589355E+03, 7.543242188E+02, 4.599330902E+01, 0.000000000E+00
     12930, 9.892785034E+02, 7.947880859E+02, 4.600032043E+01, 3.584790707E+00
     12931, 7.149993896E+02, 8.696198120E+02, 4.600087357E+01, 0.000000000E+00
     12932, 1.634412842E+03, 6.187753906E+02, 4.602952957E+01, 3.271329403E+00
     12933, 1.633163330E+03, 6.191162720E+02, 4.603119659E+01, 3.270125389E+00
     12934, 1.232316895E+03, 7.284796143E+02, 4.603728104E+01, 2.299056292E+00
     12935, 1.170962036E+03, 7.452191162E+02, 4.604396820E+01, 2.608554959E-01
     12936, 7.311999512E+02, 8.651998291E+02, 4.605856705E+01, 6.941028684E-02
     12937, 7.406561279E+02, 8.626198730E+02, 4.608513260E+01, 1.307215929E+00
     12938, 1.659393433E+03, 6.119600220E+02, 4.609651947E+01, 3.231747150E+00
     12939, 1.009567383E+03, 7.892525635E+02, 4.610026169E+01, 6.341000199E-01
     12940, 7.409713745E+02, 8.625338745E+02, 4.610264969E+01, 1.294693351E+00
     12941, 1.257321167E+03, 7.216576538E+02, 4.611766052E+01, 1.113813877E+00
     12942, 1.123042358E+03, 7.582931519E+02, 4.612577438E+01, 1.703146458E+00
     12943, 8.881496582E+02, 8.223790894E+02, 4.613143158E+01, 2.018242180E-01
     12944, 6.962100830E+02, 8.747461548E+02, 4.615020752E+01, 1.291934967E+00
     12945, 9.186749268E+02, 8.140508423E+02, 4.615029907E+01, 1.146997452E+00
     12946, 7.310865479E+02, 8.652307739E+02, 4.617387390E+01, 0.000000000E+00
     12947, 1.280388916E+03, 7.153641357E+02, 4.617884064E+01, 1.436270952E+00
     12948, 6.941416016E+02, 8.753104858E+02, 4.618344879E+01, 1.648860216E+00
     12949, 7.655158691E+02, 8.558373413E+02, 4.620572281E+01, 0.000000000E+00
     12950, 1.136476196E+03, 7.546278687E+02, 4.620615387E+01, 3.217790127E-01
     12951, 1.609920898E+03, 6.254575806E+02, 4.621236801E+01, 3.244040728E+00
     12952, 9.415632324E+02, 8.078062744E+02, 4.622046280E+01, 9.499416351E-01
     12953, 1.008385437E+03, 7.895750122E+02, 4.622091675E+01, 7.381916642E-01
     12954, 1.185407837E+03, 7.412778931E+02, 4.622721481E+01, 6.259666681E-01
     12955, 1.231830933E+03, 7.286123047E+02, 4.623308182E+01, 2.350028992E+00
     12956, 9.168279419E+02, 8.145548096E+02, 4.625408173E+01, 1.154029131E+00
     12957, 1.199887329E+03, 7.373274536E+02, 4.625722122E+01, 2.161742002E-01
     12958, 1.132136841E+03, 7.558118896E+02, 4.626141357E+01, 1.280235767E+00
     12959, 1.549077393E+03, 6.420575562E+02, 4.627183533E+01, 3.228460789E+00
     12960, 1.830522339E+03, 5.652706909E+02, 4.627789688E+01, 3.121703625E+00
     12961, 7.413075562E+02, 8.624421387E+02, 4.628632736E+01, 1.269957662E+00
     12962, 1.367027954E+03, 6.917262573E+02, 4.629857635E+01, 3.098195314E+00
     12963, 9.301083374E+02, 8.109314575E+02, 4.630111313E+01, 1.051781893E+00
     12964, 9.173322144E+02, 8.144171753E+02, 4.630699921E+01, 1.163009167E+00
     12965, 1.634140259E+03, 6.188497314E+02, 4.631798935E+01, 3.272346020E+00
     12966, 9.282469482E+02, 8.114393311E+02, 4.632436371E+01, 1.070539236E+00
     12967, 1.111612915E+03, 7.614113770E+02, 4.632527161E+01, 8.100551963E-01
     12968, 1.817581299E+03, 5.688014526E+02, 4.632584381E+01, 3.143149376E+00
     12969, 9.898226318E+02, 7.946396484E+02, 4.633972931E+01, 3.597583771E+00
     12970, 1.099488770E+03, 7.647192383E+02, 4.634086227E+01, 4.483654499E-01
     12971, 7.314716797E+02, 8.651256104E+02, 4.635870743E+01, 1.913335025E-01
     12972, 7.404960327E+02, 8.626635742E+02, 4.636977005E+01, 1.312226057E+00
     12973, 8.319116211E+02, 8.377225342E+02, 4.637479782E+01, 1.757543564E+00
     12974, 1.189681641E+03, 7.401117554E+02, 4.638221359E+01, 5.013836026E-01
     12975, 9.351449585E+02, 8.095573120E+02, 4.638650513E+01, 9.762388468E-01
     12976, 1.536664063E+03, 6.454442749E+02, 4.639265442E+01, 3.218969345E+00
     12977, 7.408016357E+02, 8.625802002E+02, 4.639707565E+01, 1.310358524E+00
     12978, 1.132840088E+03, 7.556199951E+02, 4.639830017E+01, 1.220885158E+00
     12979, 6.611980591E+02, 8.842985229E+02, 4.640343094E+01, 2.702835560E+00
     12980, 1.366640137E+03, 6.918320313E+02, 4.640400696E+01, 3.099043846E+00
     12981, 1.189942383E+03, 7.400406494E+02, 4.642485046E+01, 4.956987202E-01
     12982, 1.099143799E+03, 7.648134155E+02, 4.642560577E+01, 4.521595538E-01
     12983, 9.232300415E+02, 8.128081055E+02, 4.642688751E+01, 1.119210243E+00
     12984, 7.139090576E+02, 8.699172974E+02, 4.643821716E+01, 1.453950882E+00
     12985, 8.316455688E+02, 8.377951050E+02, 4.644737625E+01, 1.764316678E+00
     12986, 8.076546021E+02, 8.443406372E+02, 4.645197296E+01, 3.400885820E+00
     12987, 8.985125122E+02, 8.195517578E+02, 4.645283890E+01, 3.477260768E-01
     12988, 5.674009399E+02, 9.098892822E+02, 4.645932770E+01, 2.683749676E+00
     12989, 1.184371582E+03, 7.415605469E+02, 4.646144104E+01, 6.758081913E-01
     12990, 7.645087280E+02, 8.561121826E+02, 4.646223450E+01, 7.110274583E-02
     12991, 9.472687988E+02, 8.062495728E+02, 4.646828461E+01, 9.880476594E-01
     12992, 1.561337524E+03, 6.387126465E+02, 4.647611237E+01, 3.236341953E+00
     12993, 7.585792847E+02, 8.577299194E+02, 4.647831345E+01, 2.965608537E-01
     12994, 1.731582275E+03, 5.922646484E+02, 4.648670959E+01, 3.199812412E+00
     12995, 6.643521729E+02, 8.834379883E+02, 4.648714066E+01, 2.764426231E+00
     12996, 6.536229248E+02, 8.863652344E+02, 4.649333954E+01, 2.675287247E+00
     12997, 1.116287354E+03, 7.601361084E+02, 4.650294495E+01, 1.189102888E+00
     12998, 1.166174194E+03, 7.465253296E+02, 4.650506210E+01, 4.547420144E-01
     12999, 1.220873413E+03, 7.316018066E+02, 4.650641251E+01, 2.444284916E+00
     13000, 7.598125000E+02, 8.573934326E+02, 4.650985336E+01, 2.438369542E-01
     13001, 8.515379639E+02, 8.323679199E+02, 4.651599884E+01, 5.983279943E-01
     13002, 9.533760986E+02, 8.045832520E+02, 4.651656342E+01, 1.157274723E+00
     13003, 1.166058594E+03, 7.465568848E+02, 4.652202225E+01, 4.432224333E-01
     13004, 9.425432739E+02, 8.075388794E+02, 4.652206421E+01, 9.623644352E-01
     13005, 7.464815063E+02, 8.610304565E+02, 4.652344894E+01, 8.469268084E-01
     13006, 7.615328979E+02, 8.569240723E+02, 4.652628708E+01, 3.011478782E-01
     13007, 1.305977051E+03, 7.083828735E+02, 4.652834702E+01, 3.380482197E+00
     13008, 7.424987793E+02, 8.621171265E+02, 4.652936172E+01, 1.180068493E+00
     13009, 1.218543091E+03, 7.322375488E+02, 4.653436661E+01, 2.170895100E+00
     13010, 7.969888916E+02, 8.472505493E+02, 4.653491592E+01, 3.557198048E+00
     13011, 7.410145264E+02, 8.625220947E+02, 4.653518677E+01, 1.319315553E+00
     13012, 7.400303955E+02, 8.627905884E+02, 4.653606415E+01, 1.313366532E+00
     13013, 1.214824585E+03, 7.332520752E+02, 4.653682709E+01, 7.857332230E-01
     13014, 1.293856934E+03, 7.116895752E+02, 4.653735352E+01, 2.604424000E+00
     13015, 7.095488281E+02, 8.711068726E+02, 4.653904343E+01, 2.080480099E+00
     13016, 1.565409058E+03, 6.376018677E+02, 4.654091644E+01, 3.235688925E+00
     13017, 1.189819824E+03, 7.400740356E+02, 4.654154968E+01, 4.947094917E-01
     13018, 7.551640015E+02, 8.586616211E+02, 4.654166794E+01, 4.561425447E-01
     13019, 1.190216675E+03, 7.399658203E+02, 4.654172516E+01, 4.914320409E-01
     13020, 1.135655396E+03, 7.548518677E+02, 4.654271698E+01, 7.015842199E-01
     13021, 1.199373413E+03, 7.374675903E+02, 4.654329681E+01, 2.075541914E-01
     13022, 8.980789185E+02, 8.196700439E+02, 4.654361343E+01, 3.416359127E-01
     13023, 1.391102295E+03, 6.851580811E+02, 4.654410172E+01, 3.147136927E+00
     13024, 1.366782349E+03, 6.917932739E+02, 4.654410172E+01, 3.100909710E+00
     13025, 1.366128052E+03, 6.919718018E+02, 4.654410172E+01, 3.102864742E+00
     13026, 1.342462280E+03, 6.984285278E+02, 4.654410172E+01, 3.191663027E+00
     13027, 1.330302246E+03, 7.017462158E+02, 4.654410172E+01, 3.223266125E+00
     13028, 1.321558105E+03, 7.041318359E+02, 4.654410172E+01, 3.258086205E+00
     13029, 1.245182251E+03, 7.249695435E+02, 4.654410172E+01, 9.663164020E-01
     13030, 1.178302246E+03, 7.432164917E+02, 4.654410172E+01, 5.527734160E-01
     13031, 1.132581055E+03, 7.556907349E+02, 4.654410172E+01, 1.246518016E+00
     13032, 1.120994385E+03, 7.588518677E+02, 4.654410172E+01, 1.548267007E+00
     13033, 1.099262207E+03, 7.647810669E+02, 4.654410172E+01, 4.509271085E-01
     13034, 1.098709351E+03, 7.649318848E+02, 4.654410172E+01, 4.710032642E-01
     13035, 1.087102295E+03, 7.680985718E+02, 4.654410172E+01, 9.697958231E-01
     13036, 1.074942261E+03, 7.714162598E+02, 4.654410172E+01, 1.850412130E+00
     13037, 1.062782227E+03, 7.747339478E+02, 4.654410172E+01, 1.735050201E+00
     13038, 1.054139893E+03, 7.770918579E+02, 4.654410172E+01, 1.000096083E+00
     13039, 1.050622192E+03, 7.780515747E+02, 4.654410172E+01, 7.064997554E-01
     13040, 1.020222229E+03, 7.863455811E+02, 4.654410172E+01, 4.963404536E-01
     13041, 1.008062256E+03, 7.896632080E+02, 4.654410172E+01, 7.586888075E-01
     13042, 9.959022217E+02, 7.929808350E+02, 4.654410172E+01, 3.546724796E+00
     13043, 9.872852173E+02, 7.953318481E+02, 4.654410172E+01, 3.575906277E+00
     13044, 9.837422485E+02, 7.962984619E+02, 4.654410172E+01, 3.552214146E+00
     13045, 9.715823364E+02, 7.996161499E+02, 4.654410172E+01, 3.394644022E+00
     13046, 9.594222412E+02, 8.029336548E+02, 4.654410172E+01, 1.684305072E+00
     13047, 9.080736694E+02, 8.169432373E+02, 4.654410172E+01, 9.160004854E-01
     13048, 8.988011475E+02, 8.194729614E+02, 4.654410172E+01, 3.678152263E-01
     13049, 8.378222656E+02, 8.361099243E+02, 4.654410172E+01, 1.704358101E+00
     13050, 8.317423096E+02, 8.377687378E+02, 4.654410172E+01, 1.750874877E+00
     13051, 8.312910156E+02, 8.378918457E+02, 4.654410172E+01, 1.803554296E+00
     13052, 8.195822754E+02, 8.410864258E+02, 4.654410172E+01, 3.066172361E+00
     13053, 6.858222656E+02, 8.775802612E+02, 4.654410172E+01, 2.994790077E+00
     13054, 6.371822510E+02, 8.908507690E+02, 4.654410172E+01, 2.612580061E+00
     13055, 8.927138062E+02, 8.211338501E+02, 4.654452133E+01, 3.077442944E-01
     13056, 8.502952271E+02, 8.327069702E+02, 4.654462433E+01, 1.354405403E+00
     13057, 8.888413086E+02, 8.221904297E+02, 4.654476929E+01, 2.428635657E-01
     13058, 9.411771851E+02, 8.079116211E+02, 4.654542160E+01, 9.446819425E-01
     13059, 1.037889648E+03, 7.815254517E+02, 4.654603577E+01, 5.546473861E-01
     13060, 7.346908569E+02, 8.642474365E+02, 4.654629517E+01, 1.105058312E+00
     13061, 1.169048584E+03, 7.457411499E+02, 4.654871368E+01, 3.088835478E-01
     13062, 7.053170166E+02, 8.722614746E+02, 4.655191422E+01, 1.201443672E+00
     13063, 7.524647217E+02, 8.593981323E+02, 4.655274200E+01, 6.117640734E-01
     13064, 9.156849976E+02, 8.148666382E+02, 4.655324173E+01, 1.128667116E+00
     13065, 9.178132935E+02, 8.142859497E+02, 4.655434799E+01, 1.162024617E+00
     13066, 1.166118896E+03, 7.465404663E+02, 4.656024170E+01, 4.584558308E-01
     13067, 1.232838989E+03, 7.283372192E+02, 4.656592178E+01, 2.222089291E+00
     13068, 8.256535034E+02, 8.394299927E+02, 4.656890106E+01, 2.511491537E+00
     13069, 8.459421387E+02, 8.338945923E+02, 4.656926346E+01, 1.643379450E+00
     13070, 1.123576904E+03, 7.581472778E+02, 4.657336044E+01, 1.753797293E+00
     13071, 1.634848999E+03, 6.186563721E+02, 4.657505035E+01, 3.272983551E+00
     13072, 8.436035767E+02, 8.345326538E+02, 4.658500290E+01, 1.724599838E+00
     13073, 7.872733154E+02, 8.499012451E+02, 4.658900070E+01, 2.533227682E+00
     13074, 7.892357178E+02, 8.493658447E+02, 4.659984589E+01, 2.994447231E+00
     13075, 1.196291870E+03, 7.383083496E+02, 4.660733414E+01, 3.765661716E-01
     13076, 1.184693970E+03, 7.414726563E+02, 4.660796738E+01, 6.510660052E-01
     13077, 1.184141357E+03, 7.416233521E+02, 4.661396790E+01, 6.811517477E-01
     13078, 1.166174194E+03, 7.465253296E+02, 4.661463928E+01, 4.563939571E-01
     13079, 1.585432251E+03, 6.321388550E+02, 4.661925125E+01, 3.226018906E+00
     13080, 1.729121094E+03, 5.929360962E+02, 4.663871384E+01, 3.201140165E+00
     13081, 8.316455688E+02, 8.377951050E+02, 4.664082718E+01, 1.753313780E+00
     13082, 7.638372803E+02, 8.562954102E+02, 4.664379120E+01, 1.269145459E-01
     13083, 8.985201416E+02, 8.195496216E+02, 4.664629364E+01, 3.503861725E-01
     13084, 1.189960938E+03, 7.400355835E+02, 4.665576172E+01, 4.933238029E-01
     13085, 6.957879028E+02, 8.748613281E+02, 4.665708160E+01, 1.372428179E+00
     13086, 1.099143799E+03, 7.648134155E+02, 4.666259766E+01, 4.507105350E-01
     13087, 7.408016357E+02, 8.625802002E+02, 4.667277527E+01, 1.333563924E+00
     13088, 1.166014404E+03, 7.465689087E+02, 4.667858887E+01, 4.300097227E-01
     13089, 1.366642090E+03, 6.918314819E+02, 4.668436813E+01, 3.102117777E+00
     13090, 1.189700317E+03, 7.401066895E+02, 4.669575500E+01, 5.003712177E-01
     13091, 7.404960327E+02, 8.626635742E+02, 4.670044708E+01, 1.333165050E+00
     13092, 1.013162231E+03, 7.882717896E+02, 4.670356369E+01, 3.049329817E-01
     13093, 8.319116211E+02, 8.377225342E+02, 4.671340561E+01, 1.743052363E+00
     13094, 1.281333374E+03, 7.151064453E+02, 4.673026657E+01, 1.542280555E+00
     13095, 7.413810425E+02, 8.624221191E+02, 4.674992371E+01, 1.289434671E+00
     13096, 1.099469604E+03, 7.647244873E+02, 4.675151825E+01, 4.555985332E-01
     13097, 8.864784546E+02, 8.228350220E+02, 4.676058960E+01, 0.000000000E+00
     13098, 1.132926147E+03, 7.555965576E+02, 4.681174088E+01, 1.187258840E+00
     13099, 1.213316162E+03, 7.336635742E+02, 4.681348038E+01, 0.000000000E+00
     13100, 9.173108521E+02, 8.144230347E+02, 4.681419754E+01, 1.174830317E+00
     13101, 1.132136841E+03, 7.558118896E+02, 4.682678986E+01, 1.275135398E+00
     13102, 1.367006592E+03, 6.917320557E+02, 4.682793427E+01, 3.103520870E+00
     13103, 1.184391235E+03, 7.415552368E+02, 4.684160995E+01, 6.756049395E-01
     13104, 7.645161133E+02, 8.561102295E+02, 4.684589767E+01, 8.169955760E-02
     13105, 1.199887207E+03, 7.373274536E+02, 4.685420227E+01, 2.144590914E-01
     13106, 8.865826416E+02, 8.228066406E+02, 4.685850525E+01, 9.753486142E-03
     13107, 9.415408936E+02, 8.078123169E+02, 4.687430954E+01, 9.554899931E-01
     13108, 9.166690674E+02, 8.145981445E+02, 4.689371109E+01, 1.174489260E+00
     13109, 1.026398804E+03, 7.846604004E+02, 4.690938187E+01, 6.760796309E-01
     13110, 1.008455261E+03, 7.895559082E+02, 4.691359711E+01, 6.910430193E-01
     13111, 7.410070801E+02, 8.625241699E+02, 4.694764709E+01, 1.344980359E+00
     13112, 1.185310303E+03, 7.413045044E+02, 4.696927643E+01, 6.276916265E-01
     13113, 8.864783936E+02, 8.228350220E+02, 4.698345947E+01, 0.000000000E+00
     13114, 7.406561279E+02, 8.626198730E+02, 4.698588181E+01, 1.361455917E+00
     13115, 6.972742920E+02, 8.744558105E+02, 4.698749161E+01, 1.182254076E+00
     13116, 1.203352539E+03, 7.363819580E+02, 4.699168396E+01, 0.000000000E+00
     13117, 8.521038208E+02, 8.322135010E+02, 4.699671173E+01, 0.000000000E+00
     13118, 9.186751099E+02, 8.140508423E+02, 4.699885559E+01, 1.161228418E+00
     13119, 1.269549805E+03, 7.183214111E+02, 4.700071716E+01, 1.551712275E+00
     13120, 1.276222534E+03, 7.165008545E+02, 4.702948761E+01, 1.577936888E+00
     13121, 1.213787720E+03, 7.335349121E+02, 4.703896332E+01, 1.586940140E-01
     13122, 8.867232056E+02, 8.227682495E+02, 4.704375458E+01, 1.839157939E-02
